"dyadid","animalid","id","day","behavior","state","time","duration","idAB","end","burstval","burstvalcume","burstvalNA","burstvalcumeNA","burstresolved","prepost","burstresolvedx","prepostx"
"G","S","2S",3,"Defensive freeze","sub",224.086,0.33366,"B",224.4197,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",224.42,0.600588,"B",225.0206,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",224.486,0.83415,"A",225.3201,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",225.321,0.400392,"A",225.7214,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Defensive freeze","sub",225.721,0.633954,"A",226.355,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",225.888,0.16683,"B",226.0548,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",226.055,1.10108,"B",227.1561,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",226.355,0.367026,"A",226.722,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",226.722,0.200196,"A",226.9222,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Bite","aggr",226.922,0.533856,"A",227.4559,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Lunge","aggr",227.156,0.433758,"B",227.5898,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",227.456,0.734052,"A",228.1901,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",227.589,0.233562,"B",227.8226,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",227.823,0.767418,"B",228.5904,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",228.19,1.03435,"A",229.2243,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",229.224,0.633954,"A",229.858,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",229.358,0.200196,"B",229.5582,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",229.558,0.567222,"B",230.1252,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Lunge","aggr",229.858,0.900882,"A",230.7589,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",230.125,0.567222,"B",230.6922,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Lunge","aggr",230.693,0.066732,"B",230.7597,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",230.759,1.20118,"B",231.9602,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",230.759,0.16683,"A",230.9258,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Bite","aggr",230.926,0.33366,"A",231.2597,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Lunge","aggr",231.26,0.967614,"A",232.2276,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",231.96,0.767418,"B",232.7274,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",232.227,1.13444,"A",233.3614,2,8,2,8,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",233.362,1.83513,"B",235.1971,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Defensive freeze","sub",233.362,0.433758,"A",233.7958,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",233.796,1.93523,"A",235.7312,2,8,2,8,12,"pre",12,"pre"
"G","T","2T",3,"Lunge","aggr",240.302,0.066732,"A",240.3687,3,9,3,9,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",240.369,0.700686,"A",241.0697,3,9,3,9,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",240.469,0.633954,"B",241.103,3,9,3,9,12,"pre",12,"pre"
"G","T","2T",3,"Bite","aggr",241.069,0.33366,"A",241.4027,3,9,3,9,12,"pre",12,"pre"
"G","S","2S",3,"Defensive freeze","sub",241.103,0.033366,"B",241.1364,3,9,3,9,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",241.136,1.10108,"B",242.2371,3,9,3,9,12,"pre",12,"pre"
"G","T","2T",3,"Lunge","aggr",241.403,0.600588,"A",242.0036,3,9,3,9,12,"pre",12,"pre"
"G","T","2T",3,"Defensive freeze","sub",242.004,0.800784,"A",242.8048,3,9,3,9,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",242.237,0.16683,"B",242.4038,3,9,3,9,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",242.404,0.467124,"B",242.8711,3,9,3,9,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",242.804,3.36997,"A",246.174,3,9,3,9,12,"pre",12,"pre"
"G","S","2S",3,"Lunge","aggr",242.871,1.73503,"B",244.606,3,9,3,9,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",514.47,0.567222,"A",515.0372,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",514.671,0.867516,"B",515.5385,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",515.038,4.10402,"A",519.142,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",515.538,0.266928,"B",515.8049,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",515.805,0.66732,"B",516.4723,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Bite","aggr",519.142,0.233562,"A",519.3756,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",519.375,0.50049,"A",519.8755,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",519.442,0.967614,"B",520.4096,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Defensive freeze","sub",519.876,0.567222,"A",520.4432,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",520.41,0.934248,"B",521.3442,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Bite","aggr",520.443,0.100098,"A",520.5431,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",520.543,0.433758,"A",520.9768,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Defensive freeze","sub",520.977,1.30127,"A",522.2783,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",521.344,1.36801,"B",522.712,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Bite","aggr",522.278,0.16683,"A",522.4448,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",522.445,1.8685,"A",524.3135,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",522.712,0.400392,"B",523.1124,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",523.112,0.300294,"B",523.4123,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",523.412,1.40137,"B",524.8134,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Defensive freeze","sub",524.313,0.133464,"A",524.4465,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",524.447,1.10108,"A",525.5481,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",524.814,0.533856,"B",525.3479,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",525.348,0.467124,"B",525.8151,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",525.548,0.200196,"A",525.7482,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Bite","aggr",525.748,0.934248,"A",526.6822,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",525.815,0.066732,"B",525.8817,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Lunge","aggr",525.882,0.467124,"B",526.3491,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Defensive freeze","sub",526.349,0.200196,"B",526.5492,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",526.549,1.00098,"B",527.55,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Defensive freeze","sub",526.682,1.6683,"A",528.3503,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Lunge","aggr",527.55,0.33366,"B",527.8837,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",527.883,0.467124,"B",528.3501,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",528.351,0.83415,"B",529.1852,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",528.351,0.467124,"A",528.8181,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Bite","aggr",528.818,0.266928,"A",529.0849,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",529.085,0.900882,"A",529.9859,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",529.185,1.10108,"B",530.2861,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",529.986,0.800784,"A",530.7868,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",530.286,0.50049,"B",530.7865,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",530.786,0.50049,"B",531.2865,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Defensive freeze","sub",530.786,0.133464,"A",530.9195,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",530.92,0.16683,"A",531.0868,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Bite","aggr",531.087,0.266928,"A",531.3539,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Lunge","aggr",531.287,0.467124,"B",531.7541,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",531.354,0.633954,"A",531.988,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",531.754,0.900882,"B",532.6549,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Defensive freeze","sub",531.988,0.367026,"A",532.355,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",532.355,0.400392,"A",532.7554,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",532.688,1.20118,"B",533.8892,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",532.755,0.66732,"A",533.4223,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",533.422,1.10108,"A",534.5231,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Bite","aggr",533.889,0.800784,"B",534.6898,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Lunge","aggr",534.523,0.700686,"A",535.2237,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Defensive freeze","sub",534.69,0.266928,"B",534.9569,4,10,4,10,12,"pre",12,"pre"
"G","S","2S",3,"Tailrattle","aggr",534.957,0.266928,"B",535.2239,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Bite","aggr",535.224,0.633954,"A",535.858,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Tailrattle","aggr",535.858,0.100098,"A",535.9581,4,10,4,10,12,"pre",12,"pre"
"G","T","2T",3,"Flee","sub",535.958,0.900882,"A",536.8589,4,10,4,10,12,"pre",12,"pre"
